民宿标题,价格,地利,评论数,得分,适合居住人数
丽江大研古城五一街家庭房/蓝色基调/私密小花园/双床大空间/空调温馨洗衣机,253,近古城北门,68,5.0,3
丽江古城民宿品牌连锁-古城中心·温馨阳光大床.超大庭院免费自助早餐-民族风,158,None,3,5.0,2
6.白茶清欢无别事，我在等风也在等你——大床房,135,近古城北门,37,5.0,2
古城轻奢美宿丨阳光静谧双床房丨近木府丨游玩攻略丨普洱品鉴,114,None,6,5.0,2
接机.停车.丽江古城陌隐花苑.双床房,136,近木府,118,4.9,2
古城南门空调雅舍轻奢大家庭房安静位置好,275,近木府,11,4.8,3
丽江古城-近木府-阳光蜜月园床-空调-3晚接机-门口便是景区（点）公交,207,近木府,315,5.0,2
接机.停车.丽江古城陌隐花苑.家庭房,192,近古城北门,2121,5.0,3
丽江南诏公馆大研古镇意趣庭院双层床房,447,近木府,58,4.9,3
别野阁楼房VS浴缸大床房-询问我给您惊喜,411,None,2,5.0,2
大床房 免费电动车 免费停车 免束河古镇门票 可住三人 ,149,近束河古镇,15,5.0,2
丽江兰台苑大妍精舍民宿大研古镇惠兰温馨房,208,近木府,50,4.8,2
丽江锡山设计师艺术酒店丽江市区归性·简约大床房,134,None,13,4.7,2
丽江凤和轩民宿大研古镇停云古韵尊享大床房,165,近古城北门,32,4.9,2
丽江南诏公馆大研古镇高级复式大床房,446,None,1,5.0,2
丽江东聚民宿大研古镇精致标准房,85,近木府,19,4.6,2
束河古镇·四方街·投影设备·星空大床房·可接机接站·私人定制旅游规划·庭院花园·撸狗发呆·大金毛,473,None,12,5.0,2
百岁坊精品民宿(丽江溪溪里店)大研古镇轻奢典雅大床房,221,近木府,68,4.9,2
【丽江古城人气民宿榜】免费和服拍照·免费接机·抖音观景平台·免费拎行李·近大水车四方街,158,近狮子山万古楼,160,4.9,2
丽江柳岸艺术酒店丽江市区工业革命大床房,119,近木府,13,4.7,2
【久栖】久栖·丽江滇域阳光民宿古城北门晨曦特价大床,253,近古城北门,536,5.0,2
丽江避风堂民宿古城北门阳台豪华大床房,109,近古城北门,3,4.6,2
丽江柳岸艺术酒店丽江市区西纳半岛双人房,144,近木府,4,4.8,2
古城-观景轻奢民宿-园景大床-近大水车,235,None,145,5.0,2
丽江解药民宿大研古镇惜·月大床房,170,近古城北门,7,5.0,2
丽江避风堂民宿古城北门温馨舒适双床房,109,近古城北门,27,4.7,3
丽江古城五一街素衣大床房,139,None,3,5.0,2
一楼空调双床标间 私家观景台观古镇全景,238,近束河古镇,12,5.0,2
丽江古城|雅致两居室|有空调可做饭|连住接机|行程规划,190,None,3,5.0,4
束河古镇.日式简约风格.惊蛰落地玻璃窗.带空调.免费摄影.连住三天.免费接机,209,近束河古镇,132,5.0,2
丽江闲屿娴庭民宿束河古镇御隆标准间,197,近束河古镇,8,5.0,2
丽江古城南门3居室.可住6人.精致时光 与鲜花庭院为伴！三晚接机.私享行程规划.闹中取静.出行便利,262,近木府,71,5.0,6
古城四方街连住三晚免费接大床房带空调浴缸,193,近木府,37,4.9,2
彩云间精品民宿(丽江民族特色店)大研古镇宗生族攒大床房,228,近木府,115,5.0,2
丽江束河路过人间民宿束河古镇精品大床房寂静,233,近束河古镇,18,4.9,2
丽江古城南-水流回畅【纳西风格】门前花园-植被多彩-超适合小姐姐拍照-免费停车-免费规划行程-,291,None,3,5.0,2
丽江思慕居民宿大研古镇慢品时光私享间,159,None,3,5.0,2
大水车花园智能民宿·慕思床垫·鹅绒床品·中央空调·电动窗帘·智能马桶·3晚免接·鲜花多肉音乐啤酒,294,近狮子山万古楼,24,4.9,2
【睿柏】如家睿柏·云酒店(丽江古城大水车店)黑龙潭地区家庭房,170,近大水车四方街,2,5.0,3
【花间堂】丽江花间堂·听荷院大研古镇精品园景大床房,424,近木府,13,4.8,2
丽江东聚民宿大研古镇阳光舒适标准间,86,近木府,39,4.7,2
丽江古城中心观景院落+观景平台+晚安甜汤+私人旅行规划师-单间,197,None,22,5.0,2
丽江束河古镇-紧邻九鼎龙潭、茶马古道博物馆-花园庭院一居（房型随机安排）-可接机、接站,155,None,6,5.0,2
丽江阅尚精品民宿大研古镇悦享精致标间,217,近狮子山万古楼,19,4.9,2
束河古镇四方街壹家~空调大床房免束河古维,229,近束河古镇,28,5.0,2
【久栖】久栖·丽江银河精品民宿大研古镇经典大床房,221,近大水车四方街,1,5.0,2
丽江云驻美墅精品民宿大研古镇阳光复试房,160,None,8,4.9,2
蓝梦令·紧靠白龙停车场·出门右转就是木府·冷暖空调·西海阳光双床家庭房,318,近木府,24,5.0,4
彩云间精品民宿(丽江民族特色店)大研古镇簪缨世族大床房,432,近木府,25,4.8,2
【久栖】久栖·丽江滇域阳光民宿古城北门晨曦特价大床,253,近古城北门,536,5.0,2
【久栖】久栖·丽江滇域阳光民宿古城北门晨曦特价大床,253,近古城北门,536,5.0,2
丽江避风堂民宿古城北门阳台豪华大床房,109,近古城北门,3,4.6,2
丽江柳岸艺术酒店丽江市区西纳半岛双人房,144,近木府,4,4.8,2
古城-观景轻奢民宿-园景大床-近大水车,235,None,145,5.0,2
丽江解药民宿大研古镇惜·月大床房,170,近古城北门,7,5.0,2
丽江避风堂民宿古城北门温馨舒适双床房,109,近古城北门,27,4.7,3
丽江古城五一街素衣大床房,139,None,3,5.0,2
一楼空调双床标间 私家观景台观古镇全景,238,近束河古镇,12,5.0,2
丽江古城|雅致两居室|有空调可做饭|连住接机|行程规划,190,None,3,5.0,4
束河古镇.日式简约风格.惊蛰落地玻璃窗.带空调.免费摄影.连住三天.免费接机,209,近束河古镇,132,5.0,2
丽江闲屿娴庭民宿束河古镇御隆标准间,197,近束河古镇,8,5.0,2
丽江古城南门3居室.可住6人.精致时光 与鲜花庭院为伴！三晚接机.私享行程规划.闹中取静.出行便利,262,近木府,71,5.0,6
古城四方街连住三晚免费接大床房带空调浴缸,193,近木府,37,4.9,2
彩云间精品民宿(丽江民族特色店)大研古镇宗生族攒大床房,228,近木府,115,5.0,2
丽江束河路过人间民宿束河古镇精品大床房寂静,233,近束河古镇,18,4.9,2
古城露台观雪山•忆梦典雅舒适榻榻米三人间•空调恒温淋浴•3晚免接机•含早•曾旅游攻略•品古树普洱茶,167,近狮子山万古楼,14,4.9,3
丽江古城 大水车空调地暖阳光露台大床房,318,近古城北门,21,4.8,2
古城｜烟雨两居｜三晚接机｜观景｜四方街,202,近狮子山万古楼,382,5.0,4
接机.停车.丽江古城陌隐花苑.圆床房,202,近木府,82,4.9,2
丽江古城美里闺蜜民宿大研古镇文艺之依岩,268,近木府,3,5.0,2
全面消毒安心入住90度古城景观大床房,387,近大水车四方街,5,5.0,2
【情愿】雪山大床｜幽雅静谧｜古城柔软时光,258,近木府,1,5.0,2
丽江曼乐途旅居古城北门特价大床房,214,近古城北门,116,4.9,2
丽江古城|浸润在唐诗里的雅舍|地暖大床房|网红打卡|两晚免费接机|专业从业人员免费旅游攻略策划|,157,近木府,1252,5.0,2
丽江古城内/唔语设计民宿/尊享大床房,245,近木府,4,5.0,2
钰品雅院观景连锁民宿(丽江大水车店)古城北门清新雅致双床房,157,None,45,4.9,2
丽江归璞度假庭院大研古镇竹醉高级大床房,198,近木府,69,4.9,2
全景雪山阁楼家庭房/3楼/可观玉龙雪山/连住3晚免费接机,592,近狮子山万古楼,54,5.0,4
静谧空调高端大床房·丽江大研古城内·观古城全景露台.每日消毒.三晚接机.停车方便·私人订制旅游攻略,350,None,397,5.0,2
丽江古城近木府四方街晋美宿纳西小院大床,146,近木府,472,5.0,2
古城中心近四方街浪漫暖阳大床房,155,近大研古镇,49,5.0,2
近五一街•空调•加湿器•花园双床房•撸狗•喝茶•烧烤喝酒,190,近古城北门,3,5.0,2
【久栖】久栖·丽江银河精品民宿大研古镇精品双人房,206,近大水车四方街,24,4.9,2
丽江唱晚民宿束河古镇甜蜜沐光大床房,145,近束河古镇,1,5.0,2
丽江古城-阳光落地窗浴缸大床-空调-大空间-私人行程定制-开放式休闲区域,369,None,3,5.0,2
丽江古城北门休闲小院双床房,529,None,1,5.0,3
洗洗睡吧•家庭房•可接机（站）•古城•近水车•天幕5D网红街•蹦野迪•景点在附近•旅游定制,236,近狮子山万古楼,32,5.0,3
秋天的第一次大促「南风知我意•时光清浅处」特价双床房•三晚接机+临河花园,135,近木府,576,5.0,2
抱朴雅苑街景舒适大床房（飘窗观景）,238,近木府,3,5.0,2
丽江古城-旅游攻略 音乐品茶 啤酒空调,330,近木府,32,5.0,2
每日消毒【接机停车】然宿4人家庭房,141,近木府,72,5.0,4
枫荷丽江民宿大研古镇园景阳光双床房,200,近木府,87,4.9,2
丽江古城晋美民宿家庭房(可做饭、洗衣),267,近木府,12,5.0,3
丽江古城纳西庭院，【静香源】温馨大床房！独立厨房茶室！三天免费接机！免费茶点小吃,253,近木府,9,5.0,2
9.爱让人觉得生活温柔人间值得未来可期——家庭房,156,近古城北门,42,5.0,3
丽江古城栖雪苑民宿丽江市区雪山逸景标间,144,近黑龙潭,14,4.9,2
原乡精品大床房,228,近木府,1,5.0,2
【睿柏】如家睿柏·云酒店(丽江古城大水车店)黑龙潭地区大床房B,100,近大水车四方街,26,4.5,2
束河古镇四方街壹家~观景大床房免束河古维,188,近束河古镇,30,5.0,2
丽江不知名老板娘民宿大研古镇地中海马赛双床房,215,近古城北门,1,5.0,2
纳西复古阳光空调阁楼房丽江古城核心路段.木府.五一节.四方街.住三晚免费接机.停车方便,318,近木府,672,5.0,2
古城南门 筱悠民宿 纳西家庭房 停车做饭,218,近木府,17,5.0,2
樱珞-丽江古城-近木府-二楼豪华大床房,102,None,7,5.0,2
轻奢大床房【专业设计精心打理】【丽江古城黑龙潭边】【玉龙雪山观景花园】【赠送下午茶】【三晚免接】,227,近黑龙潭,32,4.9,2
丽江康美之恋私人庭院大研古镇醉美庭院精品大床房,216,近木府,10,4.9,2
筱悠民宿 标准三人间 可烧烤 停车做饭,208,近木府,4,5.0,3
丽江古城五一街，大冰的小屋对面，纳西复古风格四合院（近四方街，大水车酒吧街）温馨浪漫,231,None,20,5.0,2
束河古镇[独门独户 一室一厅 私家小院别墅]浴缸/冰箱/可做饭  免费停车 /近小吃街 近大学,173,None,134,5.0,2
古城内北门·简约中式风·花园庭院·24小时前台·空调轻奢大床房,146,近古城北门,3316,5.0,2
筱悠民宿家庭房+停车做饭 烧烤 旅游咨询,208,近木府,8,5.0,3
枫荷丽江民宿大研古镇园景阳光双床房,200,近木府,87,4.9,2
丽江古城晋美民宿家庭房(可做饭、洗衣),267,近木府,12,5.0,3
丽江古城纳西庭院，【静香源】温馨大床房！独立厨房茶室！三天免费接机！免费茶点小吃,253,近木府,9,5.0,2
9.爱让人觉得生活温柔人间值得未来可期——家庭房,156,近古城北门,42,5.0,3
古城中心观景小院特色大床房，近四方街，连2晚免费接机，接站，免费帮助安排旅游攻略行程，免费品茶,96,近狮子山万古楼,6,5.0,2
丽江锡山设计师艺术酒店丽江市区山故·阳光大床房,153,None,106,4.9,2
鹿仙堡秘密花园民宿(丽江忘居店)束河古镇九色鹿家族大床房,498,近束河古镇,132,5.0,2
束河古镇左岸民宿.温馨大床房.免古镇门票.免费停车.空调.萌宠,197,None,10,5.0,2
丽江榆槐人家民宿大研古镇言浅双床房,157,近古城北门,36,4.9,2
大冰小屋旁邻家小院民宿 月光情房,238,近木府,5,5.0,2
【久栖】久栖·福祥民宿大研古镇花语闲庭大床房,163,近大水车四方街,1019,5.0,2
丽江古城-顶楼观古城全景露台-温馨家庭房-含早/免費提供汉服拍照/免費停车/空调-三晚接机-旅游规划,201,None,3,5.0,3
丽江善水云间精品人文民宿大研古镇温馨标准间,149,近古城北门,728,4.9,2
"古城内 接机接站 院景落地窗大床房
",95,None,86,5.0,2
抱朴雅苑街景大床房（阳光飘窗房）,207,近木府,9,5.0,2
【久栖】久栖·丽江滇域阳光民宿古城北门晨曦特价大床,253,近古城北门,536,5.0,2
丽江避风堂民宿古城北门阳台豪华大床房,109,近古城北门,3,4.6,2
丽江柳岸艺术酒店丽江市区西纳半岛双人房,144,近木府,4,4.8,2
古城-观景轻奢民宿-园景大床-近大水车,235,None,145,5.0,2
丽江解药民宿大研古镇惜·月大床房,170,近古城北门,7,5.0,2
丽江避风堂民宿古城北门温馨舒适双床房,109,近古城北门,27,4.7,3
丽江古城五一街素衣大床房,139,None,3,5.0,2
一楼空调双床标间 私家观景台观古镇全景,238,近束河古镇,12,5.0,2
丽江古城|雅致两居室|有空调可做饭|连住接机|行程规划,190,None,3,5.0,4
束河古镇.日式简约风格.惊蛰落地玻璃窗.带空调.免费摄影.连住三天.免费接机,209,近束河古镇,132,5.0,2
丽江闲屿娴庭民宿束河古镇御隆标准间,197,近束河古镇,8,5.0,2
丽江古城南门3居室.可住6人.精致时光 与鲜花庭院为伴！三晚接机.私享行程规划.闹中取静.出行便利,262,近木府,71,5.0,6
古城四方街连住三晚免费接大床房带空调浴缸,193,近木府,37,4.9,2
彩云间精品民宿(丽江民族特色店)大研古镇宗生族攒大床房,228,近木府,115,5.0,2
丽江束河路过人间民宿束河古镇精品大床房寂静,233,近束河古镇,18,4.9,2
丽江古城栖雪苑民宿丽江市区雪山逸景标间,144,近黑龙潭,14,4.9,2
原乡精品大床房,228,近木府,1,5.0,2
【睿柏】如家睿柏·云酒店(丽江古城大水车店)黑龙潭地区大床房B,100,近大水车四方街,26,4.5,2
束河古镇四方街壹家~观景大床房免束河古维,188,近束河古镇,30,5.0,2
丽江不知名老板娘民宿大研古镇地中海马赛双床房,215,近古城北门,1,5.0,2
纳西复古阳光空调阁楼房丽江古城核心路段.木府.五一节.四方街.住三晚免费接机.停车方便,318,近木府,672,5.0,2
古城南门 筱悠民宿 纳西家庭房 停车做饭,218,近木府,17,5.0,2
樱珞-丽江古城-近木府-二楼豪华大床房,102,None,7,5.0,2
轻奢大床房【专业设计精心打理】【丽江古城黑龙潭边】【玉龙雪山观景花园】【赠送下午茶】【三晚免接】,227,近黑龙潭,32,4.9,2
丽江康美之恋私人庭院大研古镇醉美庭院精品大床房,216,近木府,10,4.9,2
筱悠民宿 标准三人间 可烧烤 停车做饭,208,近木府,4,5.0,3
丽江古城五一街，大冰的小屋对面，纳西复古风格四合院（近四方街，大水车酒吧街）温馨浪漫,231,None,20,5.0,2
束河古镇[独门独户 一室一厅 私家小院别墅]浴缸/冰箱/可做饭  免费停车 /近小吃街 近大学,173,None,134,5.0,2
古城内北门·简约中式风·花园庭院·24小时前台·空调轻奢大床房,146,近古城北门,3316,5.0,2
筱悠民宿家庭房+停车做饭 烧烤 旅游咨询,208,近木府,8,5.0,3
丽江古城近木府四方街晋美宿纳西小院大床,146,近木府,472,5.0,2
丽江古城中心花园庭院大床房（地暖空调）,209,近木府,67,5.0,2
纳雅阁精品民宿(丽江古城大水车店)大研古镇庭院阳光大床房,190,近大研古镇,163,4.9,2
丽江临雲上居尊享民宿大研古镇上居冬雪院景大床房,111,None,12,5.0,2
临四方街•空调•轻奢大床房·品茶攻略,268,近大研古镇,184,5.0,2
北门·纳西七彩大床房·含早餐、水果、甜汤,135,近古城北门,183,5.0,2
丽江和顺民宿大研古镇花好舒适双床房,143,近四方街,1,5.0,2
202古香复古空调电脑大床房家庭房可做饭,268,近狮子山万古楼,2,5.0,3
丽江古城裕景民宿大研古镇舒适大床房,87,近木府,25,4.5,2
丽江古城南门人气榜民宿·古城内七一街·纳西复古风庭院阳光大床房·3晚免费接站/接机,154,近木府,1169,5.0,2
丽江古城【两室一卫家庭房-可住4人】观景露台*庭院*三晚免接*旅游规划*空调*跟我游旅行社,148,None,23,5.0,4
古城南门口精品大床房,128,近木府,10,5.0,2
丽江榆槐人家民宿大研古镇凝心家庭房,165,近古城北门,15,5.0,2
古城观景小院温馨大床房2分钟到四方街大水车网红打卡点，看古城全景.连3晚接机接站免费做旅游攻略，,82,近狮子山万古楼,955,5.0,2
筱悠民宿大床房 做饭 停车 烧烤 开发票,208,近木府,20,5.0,2
古城南门蜜月大床房•空调•智能马桶•干湿分离•浴缸•三晚免费接机免费停车•两晚接机半价•免费汉服美拍,179,None,116,5.0,2
【花筑】花筑·丽江古城梦幻丽江观景民宿(四方街店)大研古镇白茶标间,188,近四方街,49,5.0,2
丽江花马酒店丽江市区阳光花园大床房,400,近黑龙潭,124,4.9,2
丽江醉锦民宿大研古镇温馨大床房,183,近古城北门,3,5.0,2
落地大窗阳光观景双人房/丽江古城内/可停车接送机/私人定制旅游攻略/空调厨房音乐啤酒免费提供！,108,近木府,41,4.9,2
【首推：顶流两只猫咖啡厅·超HOT小众隐秘打卡角落】·零压助眠双人间·连住接机·拎行李·每日消毒,201,None,4,5.0,4
丽江不知名老板娘民宿大研古镇豪华家庭房,233,近古城北门,1,5.0,3
丽江璞隐度假庭院大研古镇雅致阳光大床房,195,近木府,329,5.0,2
古城大水车智能大居·慕思床垫·科勒卫浴·鹅绒床品·智能马桶·中央空调·3晚免接·鲜花多肉啤酒音乐烧烤,294,近狮子山万古楼,1040,5.0,2
已消毒｜丽江古城｜轻奢一居｜网红拍照打卡｜可接站接机｜量身定制旅游攻略,120,近木府,1908,5.0,2
如也庭院大床房 古城内·纳西风格·免古维,198,近木府,6,5.0,2
【丽江古城•纳西庭院•浪漫欧式】观景露台俯瞰古城全景/接机/萌宠/高速wifi/全天热水/加湿器 毗,225,近古城北门,1,5.0,2
丽江甜逸时光民宿大研古镇木府店温馨大床,178,近木府,321,4.8,2
近大冰的小屋连住3晚免费接机温馨家庭房,201,近古城北门,48,4.9,3
丽江古城-豪华大床-免費提供汉服拍照-免費停车、空调-三晚接机-观景平台-旅游规划,250,None,1,5.0,2
『蜜旅优选』将世间美好装进您的梦-零压体验大床房·慕思记忆床垫枕芯+科勒智能卫浴+干湿分离5秒出热水,191,近木府,486,5.0,2
凡悦•古城北门花园民宿推荐 中央空调度假观景蜜月圆床房 观景楼台 免费停车两晚接站 旅游咨询品茗茶,198,None,63,5.0,2
丽江一然民宿大研古镇温馨大床房,86,近木府,92,4.7,2
【花筑】花筑·丽江宽堂民宿束河古镇180度全景蜜月主题房,157,近束河古镇,2,4.9,2
老故事民宿(丽江古城店)丽江市区特价房,279,近狮子山万古楼,91,4.9,2
三晚免费接机 免费停车场 免束河古镇门票 空调 双床园景房 可睡三人 喝茶聊天 旅游攻略,209,近束河古镇,2,5.0,3
丽江花悦庭民宿大研古镇轻奢精品大床房,183,近木府,82,4.9,2
【花筑】花筑·丽江宽堂民宿束河古镇童年卡通主题房,157,近束河古镇,7,5.0,2
丽江束河古镇•温馨大床房/花园美宿/近北门、四方街/安静方便•免门票/免费普洱茶,143,近束河古镇,537,5.0,2
古城内观景狮子山*特色民谣体验*网红咖啡店下午茶*三晚接机*出行方便花园阳光大床,168,None,9,5.0,2
丽江古城马上有钱观景民宿大研古镇闲茶.净水阳光花园双卧套房,404,None,1,5.0,4
【花筑】花筑·丽江宽堂民宿束河古镇艺术尊享大床房,157,近束河古镇,13,5.0,2
丽江古城晋美民宿豪华大床房（可做饭洗衣）,190,近木府,5,5.0,2
纳雅阁精品民宿(丽江古城大水车店)大研古镇浪漫蜜月圆床房,177,近大研古镇,79,4.9,2
丽江吉铂隆大酒店丽江市区铂奢豪华大床房,223,None,1,5.0,2
丽江吉铂隆大酒店丽江市区铂奢豪华大床房,223,None,1,5.0,2
丽江古城/闲情逸致/舒适优雅/院景大床房,273,近四方街,30,5.0,2
丽江古城近木府『一居大床房2人』•连订3晚免接站接机或停车一晚•旅行定制•旅游咨询•品茶聊天,252,None,19,5.0,2
丽江本树轻奢花园民宿大研古镇欢喜蜜旅大床房,390,近古城北门,205,4.9,2
丽江枫桥夜泊精品民宿大研古镇院景小套房,223,近古城北门,10,4.9,3
丽江阅尚精品民宿大研古镇悦享精致大床,217,近狮子山万古楼,45,4.9,2
丽江古城●大水车●四方街●木府●儒雅禅意双床房『马上有钱别院』三晚接机●天空之境●汉服免费穿拍,152,None,2,5.0,2
丽江古城马上有钱观景民宿大研古镇闲茶.净水古城韵味大床房,164,None,7,5.0,2
丽江漫安民宿丽江市区豪华小套房,680,近木府,7,5.0,2
近束河古城偕老蜜月品质大床房,187,None,5,5.0,2
温馨舒适家庭房～可做饭,180,近狮子山万古楼,40,4.8,3
"古城南门口精品双床房
",117,近木府,14,5.0,2
【开元曼居】开元曼居·丽江古城店丽江市区曼选双床房,248,近黑龙潭,47,4.9,2
丽江古城▪花园庭院▪双人房（地暖空调）,209,近木府,2,5.0,2
丽江漫随雪山民宿束河古镇舒适园景双床房,295,近束河古镇,12,5.0,2
【久栖】久栖·丽江滇域阳光民宿古城北门晨曦特价大床,253,近古城北门,536,5.0,2
丽江避风堂民宿古城北门阳台豪华大床房,109,近古城北门,3,4.6,2
丽江柳岸艺术酒店丽江市区西纳半岛双人房,144,近木府,4,4.8,2
古城-观景轻奢民宿-园景大床-近大水车,235,None,145,5.0,2
丽江解药民宿大研古镇惜·月大床房,170,近古城北门,7,5.0,2
丽江避风堂民宿古城北门温馨舒适双床房,109,近古城北门,27,4.7,3
丽江古城五一街素衣大床房,139,None,3,5.0,2
一楼空调双床标间 私家观景台观古镇全景,238,近束河古镇,12,5.0,2
丽江古城|雅致两居室|有空调可做饭|连住接机|行程规划,190,None,3,5.0,4
束河古镇.日式简约风格.惊蛰落地玻璃窗.带空调.免费摄影.连住三天.免费接机,209,近束河古镇,132,5.0,2
丽江闲屿娴庭民宿束河古镇御隆标准间,197,近束河古镇,8,5.0,2
丽江古城南门3居室.可住6人.精致时光 与鲜花庭院为伴！三晚接机.私享行程规划.闹中取静.出行便利,262,近木府,71,5.0,6
古城四方街连住三晚免费接大床房带空调浴缸,193,近木府,37,4.9,2
彩云间精品民宿(丽江民族特色店)大研古镇宗生族攒大床房,228,近木府,115,5.0,2
丽江束河路过人间民宿束河古镇精品大床房寂静,233,近束河古镇,18,4.9,2
